id,post,reply,comment,time_comment
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Space education enthusiasts Join us at WEX Foundation for our virtual community event featuring an ISS downlink,2021-07-15
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Thank you very much for this ❣️,2021-07-21
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Terrific,2021-07-14
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Are you offering a flight patch,2021-08-07
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Beautiful,2021-07-14
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Amazing🥰,2021-07-17
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Marscoin congrats,2021-07-15
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Thank you 🙏♥️🚀🪐🛰,2021-07-15
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,,2021-07-17
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,I hope we do have here in Philippines,2021-07-19
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Jeff forgot to add to the list the IRS organization which he hasn t paid,2021-08-16
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Good luck can t wait to watch it 🙂 from Canada,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I’m traveling to van horn for the launch with my boys bucket list Anyone have the latest,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Landing looks soft All the best from Latvia,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,What time is the launch,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck from Pakistan,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,If one wanted to see it live what’s the closest town,2021-07-13
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,The heat is real babyyy Space race,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,a real rocket,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Hope you can live stream or reply video from inside cabin during launch and reentry landing Others out there never show inside until after the fact I know it can get violent but people want to see what happens during space flight,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,How far away from launch site is capsule expected to land,2021-07-14
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,will it fly higher than virgin galactic,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Hope all goes well mijo Love from San Pedro CA,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Looks good When to launch,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,And the billionaire astronaut cosplay continues,2021-07-13
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,hoping to catch a glimpse from my backyard 🤗,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,This is magical,2021-07-22
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I wish I was going,2021-07-13
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Exciting,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck from Zimbabwe,2021-07-19
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Not really a fan of Jeff bezos but I do like how the stage lands it hovers for a brief moment and then gently throttles back for softer landing compared to SpaceX But SpaceX is still king in my book,2021-07-16
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Exciting,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I will be there so I am looking for others that will be in the area to watch I guess there will be no Wi Fi signal out there,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,This Project has touched thousands of people over the years and will is the beginning of New Adventure and Imagination for the future of the USA I hope more Private companies follow in the footsteps of this success,2021-07-16
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,,2021-07-17
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,❤,2021-07-17
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,WARNING WARNING WANING DO NOT GO ANY WHERE WITH THEM TILL YOU READ REVELATION CHAPTER 6 22 Lord rebuke them in Jesus name ones getting ready to take the whole world to Hell with them before they reap what they have sown,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Just a joy ride Looks like fun,2021-07-12
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Fake,2021-08-09
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,We are looking forward to the start of the mission Good luck to you,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Congratulations to Jeff Bezos the entire Blue Origin team and all space lovers on a successful first historical travel New Shepard space flight NS 16 mission and a safe return home to Earth Jeff Bezos opened a new era of space travel now space has become even closer to people 🌎🚀👍⭐️👏,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,I need to work out the time difference to watch down here in Australia 🚀 🚀🇦🇺,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Wow Congratulation Blue Origin A job Well Done,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Good luck to my brother and all his co workers during this launch,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Where can we tune in to see the launch live I asked Alexa and she doesn’t know,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,We are watching history being made,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Fantastic job enginering 👏👏👏👏👏👏👏👏👏👏👏👏👏 fantastic,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,uk time,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,How long it took,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,You would think that with all the money wasted with space theatrics by Musk Branson and Bezos that they could waste a little more and come up with a way to service Hubble It isn t a stretch of the imagination,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Awesome flight 👍🇳🇿,2021-07-21
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Super excited for all of you Prayers for a safe trip 🚀🙏🏻 My daycare littles and I will be watching I’m excited to see their excited little faces,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Congratulations to the astronauts flying to space today and for those comprising Blue Origin From the Philippines we salute you,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Wishing you the very best Incredibly proud of Astronaut Funk 🇺🇸,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,You guys are Great Y,2021-07-21
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,So excited,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,So excited,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Super 😊,2021-07-19
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Very cool,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Your briefing was like nails clawing at a blackboard Why did you turn the stream s comments off all of a sudden by the way I was enjoying all the comments about the NSF section lift stream having thousands more viewers Crane goes brrrrrr So petty 🍳🙄,2021-07-18
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,If bezos were to donate all of his money every american would receive about a million dollars Imagine how that will help our america,2021-07-20
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Didn t get astronauts status Maybe try reaching orbit Even before trying to compete with the machine space x Or even the not so rich Virginia galactic as they are even doing much better than baldy Bozo,2021-07-26
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Best wishes for all Blue Origin team members,2021-07-18
ZmVlZGJhY2s6OTExNzE2NDM2MDQ3Mjk3,Tune in tomorrow at 11 00 am CDT 16 00 UTC for a live pre launch briefing with the mission team on BlueOrigin com,34.0,,
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Good job Blue Origin 👏👏👏,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Have a successful happy flight and a successful return home to Earth,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,I have known Wally for many years She always supported the WASP and went to the reunions,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Go Blue,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Woohoo Mohamed very excited for this launch and Blue’s success,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Better hurry with space development because society s going through massive changes and may collapse 🙄,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,much respect to the engineers,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Safe flight🚀,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Becoming the Shepard into the future of space travel exploration ✨ The future is here with Blue Origin 🌌🚀,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Yes Go Jeff Go,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Aldo open up the road for people to view launch,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Dicks In Space sums it up quite well,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Can t wait to see WALLY realize her dream ❤🙏🙂🇺🇸,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Has the New Glenn concept just been abandoned and shuttered Just going with Shepherd for the future,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Something wonderful is going to happen,2021-07-19
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Wen orbit,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Van Horn Texas well deserved you guys are now center of the universe,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Ryan what network will this be shone on I really want to see it,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Geoff who,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Thankyou My harvest stumps sting Fly well,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Can u guys bring me a gift from space 🙂 I know I ll never go to space Btw shout outs from Puebla Mexico,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Wow,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,A W E S O M E,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Third place,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,💙,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Bugsy Ortega Munoz your neighbors,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,❤️👍🏻👍🏻☘️,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Mohamed Mess Space racing,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Let s go to another planet to create Brand new civilization for mankind Ya NASA National Aeronautics and Space Administration Tesla Shareholders Club Virgin Galactic Blue Origin,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Super Cool,2021-07-22
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Can t wait,2021-07-17
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Beautiful,2021-07-16
ZmVlZGJhY2s6OTExMTcxNTc5NDM1MTE2,This is just the beginning Watch the launch live on July 20 at BlueOrigin com Broadcast starts at 6 30 am CDT 11 30 UTC,53.0,Awesome,2021-07-16
